,RH_pct,u10_ms,N_frac,source,T_C,Rs_Wm2,u2,Rs_MJ,Ra_MJ,Rso_MJ,Rn_MJ,E_hourly_mm
2026-08-09 00:00:00,59.000000,8.300000,,datagouv,24.600000,0.000000,6.207994,0.000000,0.000000,0.000000,-0.242288,-0.056935
2026-08-09 01:00:00,61.000000,5.400000,,datagouv,23.300000,0.000000,4.038936,0.000000,0.000000,0.000000,-0.244684,-0.061366
2026-08-09 02:00:00,59.000000,3.400000,,datagouv,23.400000,0.000000,2.543034,0.000000,0.000000,0.000000,-0.248977,-0.065042
2026-08-09 03:00:00,66.000000,3.500000,,datagouv,22.700000,0.000000,2.617829,0.000000,0.000000,0.000000,-0.236493,-0.062021
2026-08-09 04:00:00,68.000000,1.600000,,datagouv,22.300000,0.000000,1.196722,0.000000,0.002085,0.001566,-0.011720,0.001058
2026-08-09 05:00:00,73.000000,2.300000,,datagouv,20.300000,0.000000,1.720287,0.000000,0.466871,0.350732,-0.011771,0.000902
2026-08-09 06:00:00,69.000000,3.200000,,datagouv,21.300000,50.000000,2.393443,0.180000,1.296740,0.974163,0.153704,0.049706
2026-08-09 07:00:00,57.000000,3.800000,,datagouv,24.600000,216.666667,2.842214,0.780000,2.101659,1.578850,0.639163,0.201818
2026-08-09 08:00:00,51.000000,5.200000,,datagouv,26.200000,325.000000,3.889346,1.170000,2.826775,2.123587,0.975864,0.314096
2026-08-09 09:00:00,52.000000,2.600000,,datagouv,26.200000,188.888889,1.944673,0.680000,3.422673,2.571249,0.612982,0.197572
2026-08-09 10:00:00,42.000000,1.800000,,datagouv,28.300000,341.666667,1.346312,1.230000,3.848743,2.891330,1.070270,0.348015
2026-08-09 11:00:00,41.000000,3.500000,,datagouv,29.300000,308.333333,2.617829,1.110000,4.075949,3.062016,0.983303,0.328695
2026-08-09 12:00:00,39.000000,1.200000,,datagouv,30.300000,627.777778,0.897541,2.260000,4.088807,3.071675,1.902730,0.625352
2026-08-09 13:00:00,31.000000,1.300000,,datagouv,32.400000,830.555556,0.972336,2.990000,3.886441,2.919650,2.451432,0.823607
2026-08-09 14:00:00,30.000000,1.700000,,datagouv,33.100000,786.111111,1.271517,2.830000,3.482643,2.616301,2.302492,0.781286
2026-08-09 15:00:00,30.000000,4.100000,,datagouv,33.100000,688.888889,3.066599,2.480000,2.904929,2.182299,1.980492,0.680849
2026-08-09 16:00:00,28.000000,3.700000,,datagouv,33.400000,561.111111,2.767419,2.020000,2.192671,1.647222,1.548095,0.537462
2026-08-09 17:00:00,29.000000,4.000000,,datagouv,33.000000,402.777778,2.991804,1.450000,1.394408,1.047535,1.027230,0.362091
2026-08-09 18:00:00,34.000000,4.000000,,datagouv,31.900000,225.000000,2.991804,0.810000,0.564539,0.424105,0.457700,0.168626
2026-08-09 19:00:00,39.000000,4.900000,,datagouv,29.300000,69.444444,3.664960,0.250000,0.014566,0.010942,-0.049528,0.001922
2026-08-09 20:00:00,41.000000,3.300000,,datagouv,27.400000,0.000000,2.468239,0.000000,0.000000,0.000000,-0.281314,-0.074939
2026-08-09 21:00:00,43.000000,1.800000,,datagouv,26.700000,0.000000,1.346312,0.000000,0.000000,0.000000,-0.277770,-0.076852
2026-08-09 22:00:00,47.000000,1.700000,,datagouv,25.600000,0.000000,1.271517,0.000000,0.000000,0.000000,-0.270341,-0.074313
2026-08-09 23:00:00,49.000000,2.900000,,datagouv,24.500000,0.000000,2.169058,0.000000,0.000000,0.000000,-0.269684,-0.071099
2026-08-10 00:00:00,52.000000,1.100000,,datagouv,24.200000,0.000000,0.822746,0.000000,0.000000,0.000000,-0.262849,-0.072414
2026-08-10 01:00:00,54.000000,3.300000,,datagouv,23.500000,0.000000,2.468239,0.000000,0.000000,0.000000,-0.260982,-0.067816
2026-08-10 02:00:00,56.000000,1.600000,,datagouv,23.100000,0.000000,1.196722,0.000000,0.000000,0.000000,-0.257887,-0.069513
2026-08-10 03:00:00,60.000000,1.400000,,datagouv,22.100000,0.000000,1.047132,0.000000,0.000000,0.000000,-0.253283,-0.067936
2026-08-10 04:00:00,67.000000,1.100000,,datagouv,20.200000,0.000000,0.822746,0.000000,0.001040,0.000781,-0.012383,0.000370
2026-08-10 05:00:00,58.000000,2.700000,,datagouv,21.200000,0.000000,2.019468,0.000000,0.450741,0.338614,-0.013100,0.003508
2026-08-10 06:00:00,57.000000,2.900000,,datagouv,21.600000,38.888889,2.169058,0.140000,1.282134,0.963190,0.115675,0.040927
2026-08-10 07:00:00,50.000000,3.900000,,datagouv,23.800000,186.111111,2.917009,0.670000,2.088389,1.568881,0.555213,0.176147
2026-08-10 08:00:00,45.000000,2.500000,,datagouv,26.500000,352.777778,1.869878,1.270000,2.814562,2.114411,1.042943,0.332302
2026-08-10 09:00:00,42.000000,2.400000,,datagouv,28.700000,516.666667,1.795083,1.860000,3.411165,2.562604,1.540284,0.500500
2026-08-10 10:00:00,41.000000,2.900000,,datagouv,29.200000,627.777778,2.169058,2.260000,3.837540,2.882914,1.886246,0.615584
2026-08-10 11:00:00,37.000000,2.800000,,datagouv,31.500000,786.111111,2.094263,2.830000,4.064632,3.053514,2.354717,0.786792
2026-08-10 12:00:00,35.000000,2.900000,,datagouv,31.800000,819.444444,2.169058,2.950000,4.076963,3.062778,2.444647,0.819728
2026-08-10 13:00:00,34.000000,1.400000,,datagouv,32.600000,808.333333,1.047132,2.910000,3.873694,2.910074,2.393381,0.805873
2026-08-10 14:00:00,33.000000,2.700000,,datagouv,33.500000,677.777778,2.019468,2.440000,3.468676,2.605808,1.985381,0.680487
2026-08-10 15:00:00,31.000000,2.000000,,datagouv,33.800000,741.666667,1.495902,2.670000,2.889512,2.170717,2.163984,0.741012
2026-08-10 16:00:00,31.000000,1.900000,,datagouv,33.800000,486.111111,1.421107,1.750000,2.175670,1.634451,1.317584,0.456047
2026-08-10 17:00:00,29.000000,1.300000,,datagouv,33.800000,338.888889,0.972336,1.220000,1.375798,1.033555,0.819349,0.287029
2026-08-10 18:00:00,41.000000,2.100000,,datagouv,30.500000,130.555556,1.570697,0.470000,0.544405,0.408979,0.167188,0.065183
2026-08-10 19:00:00,35.000000,1.600000,,datagouv,31.200000,83.333333,1.196722,0.300000,0.010848,0.008149,-0.010531,0.007387
2026-08-10 20:00:00,51.000000,3.800000,,datagouv,28.600000,0.000000,2.842214,0.000000,0.000000,0.000000,-0.240880,-0.064458
2026-08-10 21:00:00,53.000000,2.700000,,datagouv,27.300000,0.000000,2.019468,0.000000,0.000000,0.000000,-0.242833,-0.066546
2026-08-10 22:00:00,56.000000,2.600000,,datagouv,26.200000,0.000000,1.944673,0.000000,0.000000,0.000000,-0.240822,-0.065754
2026-08-10 23:00:00,49.000000,1.900000,,datagouv,25.500000,0.000000,1.421107,0.000000,0.000000,0.000000,-0.264883,-0.072483
2026-08-11 00:00:00,47.000000,3.100000,,datagouv,25.200000,0.000000,2.318648,0.000000,0.000000,0.000000,-0.272220,-0.071777
2026-08-11 01:00:00,48.000000,3.400000,,datagouv,24.700000,0.000000,2.543034,0.000000,0.000000,0.000000,-0.271605,-0.070745
2026-08-11 02:00:00,47.000000,4.400000,,datagouv,24.700000,0.000000,3.290985,0.000000,0.000000,0.000000,-0.274486,-0.069490
2026-08-11 03:00:00,46.000000,4.800000,,datagouv,24.700000,0.000000,3.590165,0.000000,0.000000,0.000000,-0.277398,-0.069340
2026-08-11 04:00:00,46.000000,4.800000,,datagouv,24.600000,0.000000,3.590165,0.000000,0.000351,0.000264,-0.013891,0.009955
2026-08-11 05:00:00,47.000000,4.500000,,datagouv,24.000000,0.000000,3.365780,0.000000,0.434462,0.326385,-0.013875,0.008992
2026-08-11 06:00:00,46.000000,6.000000,,datagouv,24.200000,38.888889,4.487706,0.140000,1.267381,0.952107,0.114824,0.050626
2026-08-11 07:00:00,43.000000,5.500000,,datagouv,25.900000,180.555556,4.113731,0.650000,2.074964,1.558796,0.538088,0.181593
2026-08-11 08:00:00,40.000000,4.800000,,datagouv,27.700000,350.000000,3.590165,1.260000,2.802175,2.105106,1.029364,0.339709
2026-08-11 09:00:00,37.000000,3.800000,,datagouv,29.500000,522.222222,2.842214,1.880000,3.399457,2.553808,1.545196,0.511504
2026-08-11 10:00:00,33.000000,5.600000,,datagouv,31.400000,644.444444,4.188526,2.320000,3.826105,2.874323,1.916526,0.650767
2026-08-11 11:00:00,30.000000,4.400000,,datagouv,33.200000,761.111111,3.290985,2.740000,4.053045,3.044809,2.260798,0.776154
2026-08-11 12:00:00,29.000000,4.400000,,datagouv,34.100000,819.444444,3.290985,2.950000,4.064810,3.053648,2.426224,0.839405
2026-08-11 13:00:00,26.000000,5.200000,,datagouv,35.400000,833.333333,3.889346,3.000000,3.860599,2.900236,2.447315,0.860789
2026-08-11 14:00:00,25.000000,4.300000,,datagouv,35.500000,797.222222,3.216190,2.870000,3.454328,2.595029,2.322005,0.816138
2026-08-11 15:00:00,24.000000,3.400000,,datagouv,36.000000,713.888889,2.543034,2.570000,2.873684,2.158826,2.041849,0.721015
2026-08-11 16:00:00,25.000000,3.300000,,datagouv,35.500000,513.888889,2.468239,1.850000,2.158238,1.621354,1.383605,0.492035
2026-08-11 17:00:00,23.000000,3.500000,,datagouv,35.800000,322.222222,2.617829,1.160000,1.356745,1.019241,0.737263,0.273046
2026-08-11 18:00:00,24.000000,2.600000,,datagouv,35.400000,222.222222,1.944673,0.800000,0.523825,0.393519,0.410881,0.157251
2026-08-11 19:00:00,30.000000,0.800000,,datagouv,33.300000,69.444444,0.598361,0.250000,0.007623,0.005727,-0.070150,-0.013755
2026-08-11 20:00:00,46.000000,3.100000,,datagouv,28.600000,0.000000,2.318648,0.000000,0.000000,0.000000,-0.257728,-0.070055
2026-08-11 21:00:00,49.000000,1.700000,,datagouv,27.700000,0.000000,1.271517,0.000000,0.000000,0.000000,-0.252959,-0.071208
2026-08-11 22:00:00,41.000000,1.700000,,datagouv,27.400000,0.000000,1.271517,0.000000,0.000000,0.000000,-0.281314,-0.078536
2026-08-11 23:00:00,36.000000,4.500000,,datagouv,28.800000,0.000000,3.365780,0.000000,0.000000,0.000000,-0.293575,-0.075930
2026-08-12 00:00:00,37.000000,4.800000,,datagouv,28.000000,0.000000,3.590165,0.000000,0.000000,0.000000,-0.293137,-0.074663
2026-08-12 01:00:00,39.000000,3.400000,,datagouv,26.900000,0.000000,2.543034,0.000000,0.000000,0.000000,-0.290473,-0.076665
2026-08-12 02:00:00,41.000000,3.200000,,datagouv,25.800000,0.000000,2.393443,0.000000,0.000000,0.000000,-0.288224,-0.075793
2026-08-12 03:00:00,43.000000,3.900000,,datagouv,25.000000,0.000000,2.917009,0.000000,0.000000,0.000000,-0.285135,-0.073025
2026-08-12 04:00:00,44.000000,2.900000,,datagouv,24.400000,0.000000,2.169058,0.000000,0.000027,0.000020,-0.014226,0.006517
2026-08-12 05:00:00,46.000000,3.800000,,datagouv,23.700000,0.000000,2.842214,0.000000,0.418038,0.314047,-0.014077,0.007778
2026-08-12 06:00:00,44.000000,3.900000,,datagouv,24.700000,38.888889,2.917009,0.140000,1.252484,0.940916,0.114634,0.047375
2026-08-12 07:00:00,39.000000,4.100000,,datagouv,26.800000,177.777778,3.066599,0.640000,2.061384,1.548594,0.528318,0.178910
2026-08-12 08:00:00,35.000000,2.700000,,datagouv,29.600000,344.444444,2.019468,1.240000,2.789615,2.095671,1.008808,0.337461
2026-08-12 09:00:00,32.000000,1.100000,,datagouv,31.900000,508.333333,0.822746,1.830000,3.387548,2.544862,1.499305,0.504485
2026-08-12 10:00:00,29.000000,2.300000,,datagouv,33.600000,650.000000,1.720287,2.340000,3.814436,2.865557,1.924068,0.660273
2026-08-12 11:00:00,26.000000,2.000000,,datagouv,35.300000,755.555556,1.495902,2.720000,4.041186,3.035900,2.233239,0.776555
2026-08-12 12:00:00,24.000000,2.500000,,datagouv,36.400000,805.555556,1.869878,2.900000,4.052346,3.044284,2.367756,0.832952
2026-08-12 13:00:00,22.000000,2.600000,,datagouv,37.000000,747.222222,1.944673,2.690000,3.847155,2.890137,2.174005,0.771093
2026-08-12 14:00:00,22.000000,2.700000,,datagouv,37.700000,675.000000,2.019468,2.430000,3.439597,2.583963,1.933252,0.692243
2026-08-12 15:00:00,21.000000,2.500000,,datagouv,37.900000,722.222222,1.869878,2.600000,2.857446,2.146628,2.056686,0.736049
2026-08-12 16:00:00,21.000000,1.900000,,datagouv,38.100000,588.888889,1.421107,2.120000,2.140375,1.607935,1.615935,0.580978
2026-08-12 17:00:00,22.000000,1.500000,,datagouv,37.300000,386.111111,1.121927,1.390000,1.337251,1.004596,0.948258,0.343427
2026-08-12 18:00:00,28.000000,5.600000,,datagouv,34.500000,186.111111,4.188526,0.670000,0.502805,0.377728,0.311184,0.130515
2026-08-12 19:00:00,33.000000,3.200000,,datagouv,32.200000,5.555556,2.393443,0.020000,0.004922,0.003698,-0.272261,-0.074249
2026-08-12 20:00:00,38.000000,2.800000,,datagouv,29.700000,0.000000,2.094263,0.000000,0.000000,0.000000,-0.281456,-0.077510
2026-08-12 21:00:00,43.000000,2.200000,,datagouv,28.200000,0.000000,1.645492,0.000000,0.000000,0.000000,-0.270392,-0.075072
2026-08-12 22:00:00,40.000000,2.300000,,datagouv,28.700000,0.000000,1.720287,0.000000,0.000000,0.000000,-0.278714,-0.077372
2026-08-12 23:00:00,45.000000,1.600000,,datagouv,26.600000,0.000000,1.196722,0.000000,0.000000,0.000000,-0.271735,-0.075621
2026-08-13 00:00:00,47.000000,1.700000,,datagouv,26.000000,0.000000,1.271517,0.000000,0.000000,0.000000,-0.268403,-0.074116
2026-08-13 01:00:00,57.000000,0.000000,,datagouv,21.800000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.261607,-0.071643
2026-08-13 02:00:00,59.000000,2.500000,,datagouv,22.600000,0.000000,1.869878,0.000000,0.000000,0.000000,-0.253118,-0.066742
2026-08-13 03:00:00,65.000000,1.300000,,datagouv,19.700000,0.000000,0.972336,0.000000,0.000000,0.000000,-0.253967,-0.066165
2026-08-13 04:00:00,68.000000,1.500000,,datagouv,18.900000,0.000000,1.121927,0.000000,0.000000,0.000000,-0.251797,-0.064771
2026-08-13 05:00:00,68.000000,1.800000,,datagouv,19.200000,0.000000,1.346312,0.000000,0.401546,0.301658,-0.012522,0.000896
2026-08-13 06:00:00,60.000000,1.800000,,datagouv,21.600000,36.111111,1.346312,0.130000,1.237445,0.929618,0.106815,0.036366
2026-08-13 07:00:00,45.000000,1.300000,,datagouv,26.400000,177.777778,0.972336,0.640000,2.047652,1.538278,0.531078,0.171528
2026-08-13 08:00:00,39.000000,1.200000,,datagouv,29.500000,344.444444,0.897541,1.240000,2.776881,2.086104,1.014783,0.334517
2026-08-13 09:00:00,33.000000,1.100000,,datagouv,32.000000,511.111111,0.822746,1.840000,3.375438,2.535764,1.509175,0.508146
2026-08-13 10:00:00,28.000000,1.200000,,datagouv,35.100000,652.777778,0.897541,2.350000,3.802530,2.856613,1.932112,0.669614
2026-08-13 11:00:00,24.000000,1.900000,,datagouv,36.500000,752.777778,1.421107,2.710000,4.029053,3.026786,2.218144,0.780057
2026-08-13 12:00:00,22.000000,3.100000,,datagouv,37.800000,816.666667,2.318648,2.940000,4.039569,3.034686,2.390280,0.853707
2026-08-13 13:00:00,20.000000,3.000000,,datagouv,38.300000,830.555556,2.243853,2.990000,3.833361,2.879774,2.409485,0.864204
2026-08-13 14:00:00,19.000000,3.500000,,datagouv,38.900000,800.000000,2.617829,2.880000,3.424483,2.572609,2.302673,0.833031
2026-08-13 15:00:00,18.000000,2.800000,,datagouv,39.500000,700.000000,2.094263,2.520000,2.840799,2.134122,1.965375,0.715382
2026-08-13 16:00:00,17.000000,2.000000,,datagouv,39.600000,566.666667,1.495902,2.040000,2.122085,1.594195,1.515366,0.553794
2026-08-13 17:00:00,20.000000,3.700000,,datagouv,38.600000,391.666667,2.767419,1.410000,1.317321,0.989624,0.957113,0.358869
2026-08-13 18:00:00,23.000000,5.200000,,datagouv,36.500000,213.888889,3.889346,0.770000,0.481351,0.361610,0.381384,0.157930
2026-08-13 19:00:00,26.000000,3.900000,,datagouv,33.900000,55.555556,2.917009,0.200000,0.002779,0.002087,-0.135302,-0.025355
2026-08-13 20:00:00,30.000000,2.200000,,datagouv,31.700000,0.000000,1.645492,0.000000,0.000000,0.000000,-0.307409,-0.087651
2026-08-13 21:00:00,34.000000,1.500000,,datagouv,29.800000,0.000000,1.121927,0.000000,0.000000,0.000000,-0.297411,-0.085311
2026-08-13 22:00:00,38.000000,2.000000,,datagouv,28.600000,0.000000,1.495902,0.000000,0.000000,0.000000,-0.286719,-0.080176
2026-08-13 23:00:00,39.000000,2.000000,,datagouv,28.300000,0.000000,1.495902,0.000000,0.000000,0.000000,-0.284344,-0.079319
2026-08-14 00:00:00,44.000000,1.200000,,datagouv,26.100000,0.000000,0.897541,0.000000,0.000000,0.000000,-0.277290,-0.077517
2026-08-14 01:00:00,52.000000,0.500000,,datagouv,23.300000,0.000000,0.373976,0.000000,0.000000,0.000000,-0.267073,-0.073706
2026-08-14 02:00:00,55.000000,1.500000,,datagouv,23.300000,0.000000,1.121927,0.000000,0.000000,0.000000,-0.259409,-0.070187
2026-08-14 03:00:00,59.000000,1.100000,,datagouv,20.800000,0.000000,0.822746,0.000000,0.000000,0.000000,-0.261545,-0.069112
2026-08-14 04:00:00,62.000000,2.300000,,datagouv,21.200000,0.000000,1.720287,0.000000,0.000000,0.000000,-0.253205,-0.066043
2026-08-14 05:00:00,57.000000,2.200000,,datagouv,22.500000,0.000000,1.645492,0.000000,0.385268,0.289429,-0.012918,0.003143
2026-08-14 06:00:00,57.000000,2.900000,,datagouv,22.900000,16.666667,2.169058,0.060000,1.222266,0.918215,0.042379,0.020417
2026-08-14 07:00:00,41.000000,1.600000,,datagouv,28.000000,161.111111,1.196722,0.580000,2.033767,1.527847,0.488350,0.163090
2026-08-14 08:00:00,35.000000,2.300000,,datagouv,30.300000,313.888889,1.720287,1.130000,2.763973,2.076407,0.927693,0.312989
2026-08-14 09:00:00,31.000000,1.400000,,datagouv,32.800000,477.777778,1.047132,1.720000,3.363123,2.526513,1.413131,0.481709
2026-08-14 10:00:00,28.000000,1.900000,,datagouv,34.800000,622.222222,1.421107,2.240000,3.790386,2.847489,1.844533,0.640135
2026-08-14 11:00:00,26.000000,1.800000,,datagouv,36.400000,722.222222,1.346312,2.600000,4.016643,3.017463,2.141671,0.752276
2026-08-14 12:00:00,23.000000,1.600000,,datagouv,37.800000,777.777778,1.196722,2.800000,4.026477,3.024850,2.287092,0.812201
2026-08-14 13:00:00,22.000000,1.800000,,datagouv,38.200000,794.444444,1.346312,2.860000,3.819216,2.869148,2.306071,0.822496
2026-08-14 14:00:00,22.000000,2.400000,,datagouv,38.900000,747.222222,1.795083,2.690000,3.408986,2.560967,2.151584,0.775047
2026-08-14 15:00:00,24.000000,6.100000,,datagouv,37.900000,650.000000,4.562502,2.340000,2.823743,2.121309,1.839233,0.671899
2026-08-14 16:00:00,26.000000,5.400000,,datagouv,37.200000,500.000000,4.038936,1.800000,2.103370,1.580136,1.352340,0.495671
2026-08-14 17:00:00,37.000000,6.700000,,datagouv,33.100000,188.888889,5.011272,0.680000,1.296960,0.974328,0.467581,0.180574
2026-08-14 18:00:00,40.000000,4.300000,,datagouv,30.900000,150.000000,3.216190,0.540000,0.459467,0.345170,0.229882,0.091512
2026-08-14 19:00:00,40.000000,1.400000,,datagouv,30.500000,58.333333,1.047132,0.210000,0.001223,0.000919,-0.076005,-0.015284
2026-08-14 20:00:00,47.000000,1.300000,,datagouv,27.600000,0.000000,0.972336,0.000000,0.000000,0.000000,-0.260034,-0.073830
2026-08-14 21:00:00,54.000000,2.900000,,datagouv,26.800000,0.000000,2.169058,0.000000,0.000000,0.000000,-0.242923,-0.066011
2026-08-14 22:00:00,62.000000,3.700000,,datagouv,25.600000,0.000000,2.767419,0.000000,0.000000,0.000000,-0.228299,-0.061001
2026-08-14 23:00:00,71.000000,2.000000,,datagouv,23.600000,0.000000,1.495902,0.000000,0.000000,0.000000,-0.219697,-0.060475
2026-08-15 00:00:00,72.000000,1.200000,,datagouv,23.200000,0.000000,0.897541,0.000000,0.000000,0.000000,-0.220119,-0.061172
2026-08-15 01:00:00,78.000000,2.500000,,datagouv,22.100000,0.000000,1.869878,0.000000,0.000000,0.000000,-0.214789,-0.058359
2026-08-15 02:00:00,87.000000,2.800000,,datagouv,21.200000,0.000000,2.094263,0.000000,0.000000,0.000000,-0.203686,-0.055704
2026-08-15 03:00:00,89.000000,1.900000,,datagouv,21.500000,0.000000,1.421107,0.000000,0.000000,0.000000,-0.197891,-0.055013
2026-08-15 04:00:00,89.000000,1.800000,,datagouv,21.000000,0.000000,1.346312,0.000000,0.000000,0.000000,-0.201472,-0.055602
2026-08-15 05:00:00,91.000000,2.800000,,datagouv,21.100000,0.000000,2.094263,0.000000,0.369239,0.277387,-0.009859,-0.001225
2026-08-15 06:00:00,89.000000,0.900000,,datagouv,22.000000,33.333333,0.673156,0.120000,1.206951,0.906710,0.100690,0.030315
2026-08-15 07:00:00,86.000000,2.900000,,datagouv,22.600000,61.111111,2.169058,0.220000,2.019731,1.517302,0.192630,0.058723
2026-08-15 08:00:00,66.000000,3.400000,,datagouv,26.400000,361.111111,2.543034,1.300000,2.750891,2.066579,1.090059,0.343611
2026-08-15 09:00:00,65.000000,5.500000,,datagouv,26.600000,238.888889,4.113731,0.860000,3.350604,2.517108,0.767462,0.247782
2026-08-15 10:00:00,68.000000,4.000000,,datagouv,26.300000,213.888889,2.991804,0.770000,3.778002,2.838186,0.698013,0.222679
2026-08-15 11:00:00,60.000000,4.100000,,datagouv,28.000000,475.000000,3.066599,1.710000,4.003956,3.007932,1.482584,0.477122
2026-08-15 12:00:00,55.000000,2.600000,,datagouv,29.400000,680.555556,1.944673,2.450000,4.013069,3.014778,2.088001,0.678238
2026-08-15 13:00:00,45.000000,1.300000,,datagouv,31.800000,644.444444,0.972336,2.320000,3.804719,2.858257,1.954701,0.652478
2026-08-15 14:00:00,46.000000,3.300000,,datagouv,31.500000,430.555556,2.468239,1.550000,3.393107,2.549037,1.313401,0.444053
2026-08-15 15:00:00,45.000000,1.600000,,datagouv,32.300000,491.666667,1.196722,1.770000,2.806281,2.108190,1.442420,0.487046
2026-08-15 16:00:00,41.000000,3.100000,,datagouv,32.500000,491.666667,2.318648,1.770000,2.084234,1.565760,1.375625,0.470304
2026-08-15 17:00:00,54.000000,5.100000,,datagouv,30.500000,252.777778,3.814550,0.910000,1.276171,0.958711,0.634921,0.220211
2026-08-15 18:00:00,64.000000,5.300000,,datagouv,26.900000,102.777778,3.964141,0.370000,0.437161,0.328413,0.126533,0.049845
2026-08-15 19:00:00,67.000000,3.700000,,datagouv,25.900000,16.666667,2.767419,0.060000,0.000287,0.000216,-0.158084,-0.040880
2026-08-15 20:00:00,70.000000,2.200000,,datagouv,25.300000,0.000000,1.645492,0.000000,0.000000,0.000000,-0.210178,-0.058701
